source,activityid,facultyid,userid,work_title,year,publisher,publisher_location,isbn_print,doi,pages,page_count,authors,url,status
FAR,64072,111636450,111636450,Western Livestock Production and Their Challenge to Thompson’s Food System Archetypes,2023,Springer,,978-3-031-37483-8,10.1007/978-3-031-37484-5,87-102,,[],,"[{""id"": 64072, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 64072, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,64097,114023975,114023975,Neuroscience of co-occurring mental and substance use disorders.,2023,,,,,nan,,[],,"[{""id"": 64097, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64101,114136811,114136811,Who should govern wildlife? Examining attitudes across the country,2023,University of Toronto Press,,,,nan,,[],,"[{""id"": 64101, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 64101, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,64251,114224534,114224534,Technologies enabling entrepreneurship in Africa,2020,Routledge (Taylor & Francis),New York,,,nan,,[],,"[{""id"": 64251, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64367,112102649,112102649,Our best machines are made of sunlight”: Photography and technologies of light,2022,Leuven University Press,,9789462702899,,93-112,,[],https://library.oapen.org/handle/20.500.12657/51601,"[{""id"": 64367, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64368,113146926,113146926,The benefits and costs of agglomeration: insights from economics and complexity,2023,Springer,,,,nan,,[],,"[{""id"": 64368, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 64368, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 2, ""completionorder"": 2}, {""id"": 64368, ""status"": ""Submitted"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 2, ""completionorder"": 2}]"
FAR,64484,111643332,111643332,"Books and Marginalia, Real and Virtual",2022,Wiley-Blackwell,New York,1119668506,,283-296,,[],,"[{""id"": 64484, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64549,111727706,111727706,Ask the ‘Dust Jacket’. Robert Towne’s Film Adaptation of John Fante’s Ask the Dust.,2022,Palgrave Macmillan,"London, UK",ISBN978-3-031-06465-4,,31-63,,[],,"[{""id"": 64549, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64559,111203681,111203681,Outreach and Marketing Using Twitter,2019,"American Library Association, Neal-Schuman, LITA",,978-0-8389-1631-5,,nan,,[],,"[{""id"": 64559, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 64559, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 64559, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2017, ""termid"": ""2016/03"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,64591,113069189,113069189,"Harvey, Samantha C. “Romanticism and the Anthropocene: Mirrors and Inversions in S. T. Coleridge, Mary Shelley, R. W. Emerson, and Herman Melville.”",2024,"Lexington Books, an imprint of Rowman & Littlefield Publishing Group",Lanham,,,163-177,,[],,"[{""id"": 64591, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2024, ""termid"": ""2024/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64679,114088551,114088551,Farmer perceptions of tropical dry forest restoration practices on the Azuero Peninsula of Panama--implications for increasing biodiversity in a human-dominated landscape,2022,Springer International Publishing Cham,,,,629--646,,[],,"[{""id"": 64679, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2022, ""termid"": ""2022/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64713,114109524,114109524,"“Calibrating Trust, Accountability, and Leadership in a Changed World""",2024,,,,,nan,,[],,"[{""id"": 64713, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,64851,111698609,111698609,Novel Thermal Conductivity Measurement Technique Utilizing a Transient Multilayer Analytical Model of a Line Heat Source Probe for Extreme Environments,2023,,,,,nan,,[],,"[{""id"": 64851, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64987,111110323,111110323,An interview with R. Eric Landrum: A pioneer scientist-educator for improving the scholarship of teaching and learning in psychology,2022,Information Age Publishing,"Charlotte, NC",978-1-64802-853-3,,233-258,,[],,"[{""id"": 64987, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64988,111110323,111110323,Measuring meaningful learning in introductory psychology: The IPI student learning outcomes.,2022,American Psychological Association,"Washington, DC",,10.1037/0000260-004,57-80,,[],,"[{""id"": 64988, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,64989,111110323,111110323,Assessing student learning outcomes in introductory psychology.,2022,American Psychological Association,"Washington, DC",,10.1037/0000260-005,81-112,,[],,"[{""id"": 64989, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,65112,111110143,111110143,Invasion of Plant Communities.,2022,Springer International Publishing,Switzerland,,,29-51,,[],,"[{""id"": 65112, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,65174,114132815,114132815,"New Perspectives on Partisanship, Electoral Competition, and Campaign Finance Behavior in Congressional Elections",2023,,,,,nan,,[],https://link.springer.com/chapter/10.1007/978-3-031-42749-7_10,"[{""id"": 65174, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 65174, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,65644,112192272,112192272,Research Data Management Stone Soup: Gauging Team Competencies,2022,ACRL,,,,211-213,,[],,"[{""id"": 65644, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 65644, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 3, ""completionorder"": 3}]"
FAR,65651,113153409,113153409,Introduction for RJISSF Roundtable Review 14-16 on Teaching Formal Theory in International Relations,2023,H-diplo,,,,nan,,[],https://networks.h-net.org/node/28443/discussions/12602683/h-diplorjissf-roundtable-review-14-16-teaching-formal-theory,"[{""id"": 65651, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 65651, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,67318,112139145,112139145,Questioning Categories to Revitalize Words: Meaning and Mottoes in the Poetry of Marianne Moore,2024,Clemson University Press,"Clemson, South Carolina",9781638040972,,153-171,,[],,"[{""id"": 67318, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2024, ""termid"": ""2024/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 67318, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 67318, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,68448,114253020,114253020,Forging Community: Reflections on a Colloquium for Critical Scholars of College Sport,2023,,,,,nan,,[],http://dx.doi.org/10.1007/978-3-031-11124-2_12,"[{""id"": 68448, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2023, ""termid"": ""2023/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,68450,114253020,114253020,Rationalizing Black Death: Sport Media’s Dehumanizing Coverage of Black College Football Players,2019,,,,,nan,,[],http://dx.doi.org/10.1007/978-3-319-96466-9_5,"[{""id"": 68450, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,68451,114253020,114253020,Creating College-Going Cultures for Students of Color in the US: Finding a Balance between Targeted and Normative Models of Intervention,2012,,,,,nan,,[],http://dx.doi.org/10.1108/s1479-358x(2012)0000008013,"[{""id"": 68451, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2012, ""termid"": ""2012/01"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,68694,114107294,114107294,Hedonics,2024,Elsevier,,,,nan,,[],,"[{""id"": 68694, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 68694, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 5, ""completionorder"": 5}]"
FAR,68812,114025971,114025971,"New Perspectives on Partisanship, Electoral Competition, and Campaign Finance Behavior in Congressional Elections",2023,,,,,nan,,[],https://link.springer.com/chapter/10.1007/978-3-031-42749-7_10,"[{""id"": 68812, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 68812, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,68826,111636450,111636450,"Booming and Busting in Salmon, Idaho",2024,University of Utah Press,,,,"Cobalt’s importance has taken the rural community of Salmon in central Idaho by storm. Salmon was founded after gold was struck in the nearby mountains, and has seen its fair share of mining boom-and-bust cycles. The recent activity surrounding cobalt mining is routine for this community, yet the social landscape for mining has changed. Mines now face a wide range of environmental and social considerations that add time and cost to operations, while demand increases for critical minerals to advance our technological society. It is a dilemma that takes on an unaccustomed cast when the minerals are those that support a more environmentally sustainable future. These transitions present a series of juxtapositions. Cobalt mining can be environmentally destructive, yet this has to be weighed against the overall good it can do for the environment. Incoming residents looking to be closer to nature place new pressures on infrastructure and the community bonds of rural towns, but then add to the economic and cultural diversity that can help a rural community adapt to a changing world. Such juxtaposition is a reality we must face as we navigate the environmental and social changes that occur as we move toward a more environmentally sustainable future. The story of Salmon is a story of challenges and optimism that mining and social transitions can be done responsibly through the social, environmental, and economic boom-and-busts of the American West.",,[],,"[{""id"": 68826, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 68826, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,68827,111636450,111636450,Limits to Collaboration: Field Philosophy Working Lands in the West,2024,Taylor and Francis,,,,"This essay is an example of field philosophy. Field philosophy throws itself into a particular issue or case, rather than merely applying theory or entering with abstract notions of the problem. Field philosophy is practiced in situ - the philosophy is not an abstract dimension of the situation, but is the medium within which the situation occurs. It views philosophy as a lived practice as much as an intellectual endeavor. Reporting on field philosophy will always be understated; the context it is practiced in is too rich - too saturated - to fully recognize in spoken language. My case is livestock grazing on a family ranch in Northeastern Nevada. Through the seven years I’ve been working with the ranch, I’ve come to recognize the role of federal land governance in enacting (always imperfectly) varying conceptions of democracy and the ways that structured epistemic projects serve to curate diverging democratic ideals. This is the medium within which my practice occurs. Here, I report on the ways collaboration is enacted, and how adherence to scientific discipline undermines the collaborative landscape. Along the way, readers will learn a bit about public land management and the deep-seated challenges that must be addressed to develop collaborative public land management that puts the public back into public land.",,[],,"[{""id"": 68827, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 68827, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,68874,113153409,113153409,"Wallfacers, domestic politics, and extinction: The limits of realism in intergalactic politics",2025,,,,,"The events across the Three Body Problem trilogy paint a realist universe where Trisolaris and Earth are engaged in a complex deterrence game surrounded by unknown other actors in a dark forest. However, by examining the behavior of the wallfacers and the choices of sub-global actors, domestic political explanations become necessary to understand the choices of Earth. Finally, we conclude with the dangers of a realist frame of galactic politics and how such framing makes omnicide more, not less, likely.",,[],,"[{""id"": 68874, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2025, ""termid"": ""2024/03"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 68874, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 68874, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 68874, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 3, ""completionorder"": 3}]"
FAR,68906,114107930,114107930,The Evolving Field of Energy Transitions,2023,Routledge,"London, UK",,9781032023502,Awarded Best Edited Volume on Energy in 2023 by the American Energy Society,,[],https://www.routledge.com/Routledge-Handbook-of-Energy-Transitions/Araujo/p/book/9781032023502,"[{""id"": 68906, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,68907,114107930,114107930,A Roadmap for Concepts and Theory of Energy Transitions,2023,Routledge,"London, UK",,9781032023502,Awarded Best Edited Volume on Energy in 2023 by the American Energy Society,,[],https://www.routledge.com/Routledge-Handbook-of-Energy-Transitions/Araujo/p/book/9781032023502,"[{""id"": 68907, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,68908,114107930,114107930,Reconceptualizing the Next Frontier,2023,Routledge,"London, UK",,9781032023502,Awarded Best Edited Volume on Energy in 2023 by the American Energy Society,,[],https://www.routledge.com/Routledge-Handbook-of-Energy-Transitions/Araujo/p/book/9781032023502,"[{""id"": 68908, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,68993,114255218,114255218,Integrated Magneto-Optical Isolators based on Faraday Rotation,2024,,,,,nan,,[],,"[{""id"": 68993, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 68993, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 1, ""completionorder"": 1}]"
FAR,69034,114081231,114081231,Incarceration and Food Insecurity: What We Know and Where Research Needs to Go.,2023,,,,,nan,,[],,"[{""id"": 69034, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 6, ""completionorder"": 6}]"
FAR,69067,114252629,114252629,Hey Siri! Spill the Tea: Using AI to Understand Intersectionality,2024,,,,,nan,,[],,"[{""id"": 69067, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 69067, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 69067, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 4, ""completionorder"": 4}]"
FAR,69131,113153409,113153409,"""Competing for Consent: How U.S. Deployments are Shaping Major Power Competition in Europe.""",2024,Brookings Press,,,,nan,,[],,"[{""id"": 69131, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2024, ""termid"": ""2024/02"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 69131, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 69131, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 4, ""completionorder"": 4}]"
