activityid,facultyid,userid,fields__activity_type,fields__actual_projected_year_of_publication_presentation,fields__author,fields__author_editor_of_larger_work,fields__author_s,fields__author_s_editor_s,fields__book_title,fields__chapter_title,fields__co_contributor,fields__co_contributor_s,fields__conference_location,fields__conference_meeting_name,fields__contributor,fields__contributor_s,fields__copyright_patent_number_id,fields__date,fields__date_or_date_range,fields__date_published,fields__description_abstract,fields__doi,fields__edition,fields__if_patent_cooperation_treaty_list_nations,fields__if_patent_has_been_assigned_to_whom,fields__if_patent_has_been_licensed_to_whom,fields__inventor_s,fields__isbn,fields__isbn_issn,fields__isbn_issn_asin,fields__isbn_issn_asin_number,fields__issn,fields__issn_isbn,fields__issue,fields__issue_number,fields__issue_number_edition,fields__journal,fields__location_of_publisher_city_state_country,fields__month,fields__month_season,fields__name_of_conference,fields__name_of_performing_group,fields__name_of_venue,fields__name_of_venue_sponsor,fields__organization_if_applicable,fields__origin,fields__outlet_if_applicable,fields__page_number_or_number_of_pages,fields__page_numbers,fields__page_numbers_of_number_of_pages,fields__page_numbers_or_number_of_pages,fields__patent_nationality,fields__presenter_s,fields__publisher,fields__publisher_location,fields__pubmed_central_id_number,fields__sponsoring_organization,fields__title,fields__title_of_contribution,fields__title_of_contribution_if_applicable,fields__title_of_intellectual_property,fields__title_of_larger_work,fields__title_of_larger_work_if_applicable,fields__title_of_presentation,fields__title_of_review,fields__title_of_work,fields__type,fields__url,fields__venue_sponsor_location_city_state_country,fields__volume,fields__web_address,fields__work_exhibit_title,attachments,status,authors
43279,111643688,111643688,,2019.0,,,,,,,,,,,,,,,,,Translations of three books of Horace's Odes,,1,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Miami University Press,"Oxford, Ohio, USA",,,Odious Horizons,,,,,,,,,Book,,,,,,[],"[{""id"": 43279, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 43279, ""status"": ""In Press"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 5, ""completionorder"": 5}]","['Corless-Smith, M.']"
43282,111643688,111643688,,2018.0,,,,,,,,,,,,,,,,,Long poem published as chapbook.,,1,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Song Cave,New York,,,The Fool and the Bee Act 1,,,,,,,,,Book,,,,,,[],"[{""id"": 43282, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Corless-Smith, M.']"
43589,113074305,113074305,,2028.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Rampant Anti-realism,,,,,,,,,Book,,,,,,[],"[{""id"": 43589, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2024, ""termid"": ""2024/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 43589, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Jackson, A. P.']"
44006,114003223,114003223,,2018.0,,"Thenkabail, P.S., Lyon, G.J., and Huete, A.",,,,,,,,,,,,,,,,,2nd,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,CRC Press,,,,Integrating Hyperspectral and LiDAR Data in the Study of Vegetation,,,,"Hyperspectral Remote Sensing of Vegetation (Second Edition, Four Volume-set). Volume I Title: Fundamentals, Sensor Systems, Spectral Libraries, and Data Mining for Vegetation",,,,,Book,,,,https://www.routledge.com/Fundamentals-Sensor-Systems-Spectral-Libraries-and-Data-Mining-for-Vegetation/Thenkabail-Lyon-Huete/p/book/9781138058545,,[],"[{""id"": 44006, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Mitchell, J.', 'Glenn, N.', 'Dahlin, K.', 'Ilangakoon, N.', 'Dashti, H.', 'Maloney, M.']"
44011,111113612,111113612,,2019.0,,"Author, Eider Rodriguez. Nere Lete translator.",,,,,,,,,,,,,,,"A collection of short stories listed on this page.

The publication of this collection has been postponed while the author and her agent look for another non-academic venue to publish this work.
",,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,"Center for Baque Studies. University of Nevada, Reno"," University of Nevada, Reno",,,Not sure yet,,,,An  Anthology of short stories by Eider Rodriguez.,,,,,Book,,,,,,[],"[{""id"": 44011, ""status"": ""Accepted"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 44011, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 4, ""completionorder"": 4}]","['Lete, N.']"
44304,111670037,111670037,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Cambridge University Press,New York,,,Democracy at Work: Pathways to well-being in Brazil,,,,,,,,,Book,,,,,,[],"[{""id"": 44304, ""status"": ""Accepted"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 4, ""completionorder"": 4}]","['Wampler, B. D.', 'Borges Sugiyama, N.', 'Touchton, M.']"
44305,111670037,111670037,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Translating Participatory Budgeting: Adoption and Adaptation,,,,,,,,,Book,,,,,,[],"[{""id"": 44305, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 1, ""completionorder"": 1}]","['Wampler, B. D.', 'McNulty, S.', 'Touchton, M.']"
44306,111670037,111670037,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,,,,,Translating Participatory Budgeting: Adoption and Adaptation,,,,,,,,,Book,,,,,,[],"[{""id"": 44306, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 1, ""completionorder"": 1}]","['Wampler, B. D.', 'McNulty, S.', 'Touchton, M.']"
44553,112002659,112002659,,2017.0,,,,,,,,,,,,,,,,,,,1,,,,,978-1-4548-5096-0,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Aspen,"Frederick, MD",,,Victimology: Crime Victimization and Victim Services,,,,,,,,,Book,,,,,,[],"[{""id"": 44553, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2016, ""termid"": ""2016/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Growette Bostaph, L. M.', 'Swerin, D.']"
44600,113156259,113156259,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Kent State University Press,"Kent, OH",,,The Commemorator’s Crusade: The Meaning of Abolitionism after Slavery’s Destruction,,,,,,,,,Book,,,,,,[],"[{""id"": 44600, ""status"": ""Work Discontinued"", ""term"": ""Summer"", ""year"": 2018, ""termid"": ""2018/01"", ""listingorder"": 7, ""completionorder"": 1}, {""id"": 44600, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2018, ""termid"": ""2017/03"", ""listingorder"": 3, ""completionorder"": 3}]","['Krohn, R. J.']"
44601,113156259,113156259,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Kent State University Press,"Kent, OH",,,The Commemorator’s Crusade: The Meaning of Abolitionism after Slavery’s Destruction,,,,,,,,,Book,,,,,,[],"[{""id"": 44601, ""status"": ""Work Discontinued"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 7, ""completionorder"": 1}]","['Krohn, R. J.']"
44614,114002258,114002258,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Myers Education Press,"Gorham, ME",,,Silencing Ivan Illich Revisited,,,,,,,,,Book,,,,,,[],"[{""id"": 44614, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Gabbard, D.']"
44620,112062498,112062498,,2025.0,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Oxford University Press,,,,"Canadian Courts, 3rd edition",,,,,,,,,Book,,,,,,[],"[{""id"": 44620, ""status"": ""In Press"", ""term"": ""Fall"", ""year"": 2024, ""termid"": ""2024/02"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 44620, ""status"": ""In Press"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 5, ""completionorder"": 5}, {""id"": 44620, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 44620, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 44620, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 44620, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 44620, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 2, ""completionorder"": 2}, {""id"": 44620, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2021, ""termid"": ""2021/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 44620, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 44620, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 44620, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 44620, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 44620, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Hausegger, L. J.', 'Riddell, T.', 'Hennigar, M.']"
44692,111114223,111114223,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Baxajaunak Technology,"Boise, ID",,,College eSports: What You Need to Know,,,,,,,,,Book,,,,,,[],"[{""id"": 44692, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Shelton, B. E.', 'Haskell, C. C.']"
45607,111112331,111112331,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,TBD,,,,Survey design and data analysis for training and performance improvement professionals,,,,,,,,,Book,,,,,,[],"[{""id"": 45607, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 45607, ""status"": ""In Progress"", ""term"": ""Summer"", ""year"": 2019, ""termid"": ""2019/01"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 45607, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Chyung, S. Y.']"
45673,111240873,111240873,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Baxajaunak Technology,"Boise, ID",,,College eSports: What You Need to Know,,,,,,,,,Book,,,,,,[],"[{""id"": 45673, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2018, ""termid"": ""2018/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Shelton, B. E.', 'Haskell, C. C.']"
45841,112088454,112088454,,2021.0,,,,,,,,,,,,,,,,,"Purpose Statement: As student populations are changing, many students require additional or different support to be successful in their college career. Demographics of college students are shifting and presenting campuses with new opportunities to serve differently prepared students.  Meanwhile, higher education is under pressure to reduce budgets, and serve more students, within certain areas of the university including the library, academic advising, and other student services. . Undergraduate students have new expectations for their college experience, including immediate gainful employment, which is their primary definition of success. Academic librarians and student success administrators can collaborate, and together they can create additional pathways for students who struggle to succeed. 

This book intends to provide a roadmap for library employees and student success administrators to initiate and develop discussions on college campuses to define, then address these student needs. These needs are emergent, and while all of these students need more services and support, these services must be tailored based on regional needs. Through a selection of case studies, and historical context, readers will learn how to define what student success looks like in their units and design custom services to address student barriers to that success. 

The primary audience for this book is academic library employees and student success professionals. Academic library employees include front-line staff, librarians, managers, and administrators. On-campus student success professionals include advisors and student counselors, as well as administrators. These two main audiences-- library employees and student success professionals—share a common cause of serving students at the margins of college campus demographics. These readers will acquire skills to enhance student success initiatives and strengthen collaborations with one another? A tertiary group of potential collaborators includes higher education employees from student success programs such as TrIO, academic affairs, admissions, and student retention.
",,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Libraries Unlimited,"Santa Barbara, Ca",,,From At-Risk to At-Promise,,,,,,,,,Book,,,,,,"[{""attachmentid"": 19409, ""mimetype"": ""application/pdf"", ""filename"": ""Vecchione &amp; McGraw Publishing Agreement Countersigned_08.27.2019.pdf"", ""downloadurl"": ""https://faculty180.interfolio.com/public/download.php?key=SDRwNCtxSUpsamxBQ213WS9ucHFuOXdEckhSTndUMEU1ZEl3S1FYNlk1UTRFRytxRHVPV3RGeEM1UlkwREhVeWpuRllEYTF1bVgzcHhPYkNFY3ZHd01iMW9JeG9LWDRESU5PMkhBaFZmTi9tQndUdVVBcGxPTUJBQm9BVjRIVWZ2OGJ0TkE0Qm9nMHVLaUk4NGw3N1pJOEs4T0w2UldjMnFYTkEvMzFhM0dncm1qZXFzTTF6WE44Um45RTBQcGtCS2lHL2dNSy9VN1E9"", ""filesize"": 617840}]","[{""id"": 45841, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Vecchione, A. E.', 'McGraw, C.']"
45867,112145571,112145571,,2019.0,,,,,,,,,,,,,,,,,,,,,,,,9781620365441,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Stylus Publishing,"Sterling, VA",,,POGIL: An Introduction to Process Oriented Guided Inquiry Learning for Those Who Wish to Empower Learners,,,,,,,,,Book,,,,,,[],"[{""id"": 45867, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Simonson, S. R.']"
45868,112145571,112145571,,2019.0,,Shawn R. Simonson,,,,,,,,,,,,,,,,,,,,,,9781620365441,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Stylus Publishing,"Sterling, VA",,,"Assessment, Metacognition, and Grading in POGIL",,,,POGIL Implementation Guide: Getting Started,,,,,Book,,,,,,[],"[{""id"": 45868, ""status"": ""Completed/Published"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 6, ""completionorder"": 6}]","['Simonson, S. R.']"
45981,113027151,113027151,,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Fresno State University Publications,"Fresno, CA",,,Proceedings of the Western Conference on Linguistics (WECOL) 2017,,,,,,,,,Book,,,23,https://wecol.weebly.com/uploads/1/2/6/6/126620555/wecol_2017_proccedings.pdf,,[],"[{""id"": 45981, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Martinez, M. T.', 'Shuck, G. E.', 'Thornes, T.']"
45983,111706620,111706620,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,"Scholastic, INC.",New York,,,Reading Manipulatives: Making Reading Strategies Visible,,,,,,,,,Book,,,,,,[],"[{""id"": 45983, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 2, ""completionorder"": 2}]","['Wilhelm, J. D.']"
46021,114132815,114132815,,2022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,University of Michigan Press,"Ann Arbor, MI",,,"Home Field Advantage: Roots, Reelection, and Representation in the Modern Congress",,,,,,,,,Book,,,,https://www.press.umich.edu/12157973/home_field_advantage,,[],"[{""id"": 46021, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2022, ""termid"": ""2022/02"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 46021, ""status"": ""Accepted"", ""term"": ""Spring"", ""year"": 2021, ""termid"": ""2020/03"", ""listingorder"": 4, ""completionorder"": 4}, {""id"": 46021, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Fall"", ""year"": 2020, ""termid"": ""2020/02"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 46021, ""status"": ""Revise &amp; Resubmit"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 3, ""completionorder"": 3}, {""id"": 46021, ""status"": ""Submitted"", ""term"": ""Spring"", ""year"": 2020, ""termid"": ""2019/03"", ""listingorder"": 2, ""completionorder"": 2}]","['Hunt, C. R.']"
46249,112139967,112139967,,2021.0,,,,,,,,,,,,,,,,,"The OPWL 537 Instructional Design course now uses the third edition of this text. Lisa Giacumo and I have been collecting data about what works, needs improving, and needs omitting. We've created a 2nd and 3rd edition during the summer 2020 and 2021 semesters.",,3rd.,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Boise State's Organizational Performance and Workplace Learning Department,,,, Instructional Design Course Handbook,,,,,,,,,Book,,,,,,[],"[{""id"": 46249, ""status"": ""Completed/Published"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 6, ""completionorder"": 6}]","['Villachica, S. W.', 'Giacumo, L.']"
46340,111110548,111110548,,2024.0,,,,,,,,,,,,,,,,,,,2nd,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Mountain Valley Innovations Publishing,,,,Design Thinking & Strategy (2nd ed.),,,,,,,,,Book,,,,,,[],"[{""id"": 46340, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2024, ""termid"": ""2023/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 46340, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2023, ""termid"": ""2023/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 46340, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2023, ""termid"": ""2022/03"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 46340, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2022, ""termid"": ""2021/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Kaupins, G.', 'Suciu, C.']"
46489,114065177,114065177,,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,,,,,,,,Routledge,,,,Environmental Federalism: Old Legacies and New Challenges,,,,,,,,,Book,,,,,,[],"[{""id"": 46489, ""status"": ""Completed/Published"", ""term"": ""Summer"", ""year"": 2020, ""termid"": ""2020/01"", ""listingorder"": 6, ""completionorder"": 6}, {""id"": 46489, ""status"": ""In Progress"", ""term"": ""Fall"", ""year"": 2019, ""termid"": ""2019/02"", ""listingorder"": 1, ""completionorder"": 1}, {""id"": 46489, ""status"": ""In Progress"", ""term"": ""Spring"", ""year"": 2019, ""termid"": ""2018/03"", ""listingorder"": 1, ""completionorder"": 1}]","['Fowler, N. L.']"
